REGION,SUBREGION,ISO,COUNTRY,DS,ORGCD,Count
Asia,Southern Asia,MDV,Maldives,Male,UN WOMEN,1
Asia,Southern Asia,MDV,Maldives,Male,UNDP,15
Asia,Southern Asia,MDV,Maldives,Male,UNFPA,2
Asia,Southern Asia,MDV,Maldives,Male,UNICEF,15
Asia,Southern Asia,MDV,Maldives,Male,WHO,20
Asia,Southern Asia,NPL,Nepal,Bhairawa,UNICEF,14
Asia,Southern Asia,NPL,Nepal,Butwal,ILO,2
Asia,Southern Asia,NPL,Nepal,Butwal,UNFPA,5
Asia,Southern Asia,NPL,Nepal,Damak,IOM,18
Asia,Southern Asia,NPL,Nepal,Damak,UNHCR,16
Asia,Southern Asia,NPL,Nepal,Dhangadi,UNDP,1
Asia,Southern Asia,NPL,Nepal,Dhangadi,UNFPA,2
Asia,Southern Asia,NPL,Nepal,Dhangadi,WFP,1
Asia,Southern Asia,NPL,Nepal,Dipayal,WFP,5
Asia,Southern Asia,NPL,Nepal,Hetauda,ILO,2
Asia,Southern Asia,NPL,Nepal,Janakpur,UNFPA,1
Asia,Southern Asia,NPL,Nepal,Janakpur,UNICEF,22
Asia,Southern Asia,NPL,Nepal,Kathmandu,FAO,8
Asia,Southern Asia,NPL,Nepal,Kathmandu,IFAD,1
Asia,Southern Asia,NPL,Nepal,Kathmandu,ILO,34
Asia,Southern Asia,NPL,Nepal,Kathmandu,IOM,74
Asia,Southern Asia,NPL,Nepal,Kathmandu,UN,18
Asia,Southern Asia,NPL,Nepal,Kathmandu,UN WOMEN,13
Asia,Southern Asia,NPL,Nepal,Kathmandu,UNAIDS,3
Asia,Southern Asia,NPL,Nepal,Kathmandu,UNDP,61
Asia,Southern Asia,NPL,Nepal,Kathmandu,UNESCO,6
Asia,Southern Asia,NPL,Nepal,Kathmandu,UNFPA,40
Asia,Southern Asia,NPL,Nepal,Kathmandu,UNHCR,21
Asia,Southern Asia,NPL,Nepal,Kathmandu,UNICEF,174
Asia,Southern Asia,NPL,Nepal,Kathmandu,UNOPS,3
Asia,Southern Asia,NPL,Nepal,Kathmandu,WFP,34
Asia,Southern Asia,NPL,Nepal,Kathmandu,WHO,55
Asia,Southern Asia,NPL,Nepal,NA,UNDP,2
Asia,Southern Asia,NPL,Nepal,NA,WFP,4
Asia,Southern Asia,NPL,Nepal,Nepalganj,UNICEF,22
Asia,Southern Asia,PAK,Pakistan,Chaman,UNHCR,1
Asia,Southern Asia,PAK,Pakistan,Daggar,UNHCR,2
Asia,Southern Asia,PAK,Pakistan,Faisalabad,WHO,1
Asia,Southern Asia,PAK,Pakistan,Haripur,UNHCR,3
Asia,Southern Asia,PAK,Pakistan,Hyderabad,UNOPS,1
Asia,Southern Asia,PAK,Pakistan,Hyderabad,WHO,1
Asia,Southern Asia,PAK,Pakistan,Islamabad,FAO,13
Asia,Southern Asia,PAK,Pakistan,Islamabad,ILO,27
Asia,Southern Asia,PAK,Pakistan,Islamabad,IOM,79
Asia,Southern Asia,PAK,Pakistan,Islamabad,UN,118
Asia,Southern Asia,PAK,Pakistan,Islamabad,UN WOMEN,14
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNAIDS,7
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNDP,62
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNESCO,10
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNFPA,25
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNHCR,81
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNICEF,149
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNIDO,3
Asia,Southern Asia,PAK,Pakistan,Islamabad,WFP,75
Asia,Southern Asia,PAK,Pakistan,Islamabad,WHO,61
Asia,Southern Asia,PAK,Pakistan,Karachi,FAO,1
Asia,Southern Asia,PAK,Pakistan,Karachi,ILO,4
Asia,Southern Asia,PAK,Pakistan,Karachi,IOM,11
Asia,Southern Asia,PAK,Pakistan,Karachi,UN,3
Asia,Southern Asia,PAK,Pakistan,Karachi,UN WOMEN,1
Asia,Southern Asia,PAK,Pakistan,Karachi,UNFPA,6
Asia,Southern Asia,PAK,Pakistan,Karachi,UNICEF,41
Asia,Southern Asia,PAK,Pakistan,Karachi,WFP,12
Asia,Southern Asia,PAK,Pakistan,Karachi,WHO,17
Asia,Southern Asia,PAK,Pakistan,Kohat,UNHCR,3
Asia,Southern Asia,PAK,Pakistan,Lahore,ILO,3
Asia,Southern Asia,PAK,Pakistan,Lahore,IOM,14
Asia,Southern Asia,PAK,Pakistan,Lahore,UN,1
Asia,Southern Asia,PAK,Pakistan,Lahore,UN WOMEN,1
Asia,Southern Asia,PAK,Pakistan,Lahore,UNFPA,1
Asia,Southern Asia,PAK,Pakistan,Lahore,UNICEF,36
Asia,Southern Asia,PAK,Pakistan,Lahore,WFP,2
Asia,Southern Asia,PAK,Pakistan,Lahore,WHO,19
Asia,Southern Asia,PAK,Pakistan,Loralai,UNHCR,2
Asia,Southern Asia,PAK,Pakistan,Mirpur,IOM,5
Asia,Southern Asia,PAK,Pakistan,Multan,WHO,1
Asia,Southern Asia,PAK,Pakistan,Muzaffarabad,UN,1
Asia,Southern Asia,PAK,Pakistan,Muzaffarabad,WFP,3
Asia,Southern Asia,PAK,Pakistan,Muzaffarabad,WHO,2
Asia,Southern Asia,PAK,Pakistan,Peshawar,ILO,1
Asia,Southern Asia,PAK,Pakistan,Peshawar,IOM,1
Asia,Southern Asia,PAK,Pakistan,Peshawar,UN,9
Asia,Southern Asia,PAK,Pakistan,Peshawar,UN WOMEN,1
Asia,Southern Asia,PAK,Pakistan,Peshawar,UNDP,3
Asia,Southern Asia,PAK,Pakistan,Peshawar,UNFPA,1
Asia,Southern Asia,PAK,Pakistan,Peshawar,UNHCR,51
Asia,Southern Asia,PAK,Pakistan,Peshawar,UNICEF,55
Asia,Southern Asia,PAK,Pakistan,Peshawar,WFP,49
Asia,Southern Asia,PAK,Pakistan,Peshawar,WHO,22
Asia,Southern Asia,PAK,Pakistan,Quetta,FAO,1
Asia,Southern Asia,PAK,Pakistan,Quetta,UN,6
Asia,Southern Asia,PAK,Pakistan,Quetta,UN WOMEN,1
Asia,Southern Asia,PAK,Pakistan,Quetta,UNDP,1
Asia,Southern Asia,PAK,Pakistan,Quetta,UNHCR,45
Asia,Southern Asia,PAK,Pakistan,Quetta,UNICEF,36
Asia,Southern Asia,PAK,Pakistan,Quetta,WFP,8
Asia,Southern Asia,PAK,Pakistan,Quetta,WHO,18
Asia,Southern Asia,PAK,Pakistan,Sukkur,WHO,1
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,FAO,4
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,UN,17
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,UN WOMEN,3
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,UNDP,2
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,UNHCR,18
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,UNICEF,2
Asia,Western Asia,ARE,United Arab Emirates,Dubai,IOM,1
Asia,Western Asia,ARE,United Arab Emirates,Dubai,UN,2
Asia,Western Asia,ARE,United Arab Emirates,Dubai,UNDP,3
Asia,Western Asia,ARE,United Arab Emirates,Dubai,UNHCR,13
Asia,Western Asia,ARE,United Arab Emirates,Dubai,UNICEF,7
Asia,Western Asia,ARE,United Arab Emirates,Dubai,WFP,17
Asia,Western Asia,ARE,United Arab Emirates,Dubai,WHO,7
Asia,Western Asia,ARM,Armenia,Yerevan,FAO,2
Asia,Western Asia,ARM,Armenia,Yerevan,ILO,2
Asia,Western Asia,ARM,Armenia,Yerevan,IOM,1
Asia,Western Asia,ARM,Armenia,Yerevan,UN,4
Asia,Western Asia,ARM,Armenia,Yerevan,UNDP,26
Asia,Western Asia,ARM,Armenia,Yerevan,UNFPA,8
Asia,Western Asia,ARM,Armenia,Yerevan,UNHCR,13
Asia,Western Asia,ARM,Armenia,Yerevan,UNICEF,26
Asia,Western Asia,ARM,Armenia,Yerevan,UNIDO,1
Asia,Western Asia,ARM,Armenia,Yerevan,WFP,10
Asia,Western Asia,ARM,Armenia,Yerevan,WHO,8
Asia,Western Asia,AZE,Azerbaijan,Baku,FAO,3
Asia,Western Asia,AZE,Azerbaijan,Baku,IOM,14
Asia,Western Asia,AZE,Azerbaijan,Baku,UN,10
Asia,Western Asia,AZE,Azerbaijan,Baku,UNDP,19
Asia,Western Asia,AZE,Azerbaijan,Baku,UNFPA,6
Asia,Western Asia,AZE,Azerbaijan,Baku,UNHCR,17
Asia,Western Asia,AZE,Azerbaijan,Baku,UNICEF,24
Asia,Western Asia,AZE,Azerbaijan,Baku,WHO,5
Asia,Western Asia,AZE,Azerbaijan,Mingachevir,IOM,2
Asia,Western Asia,BHR,Bahrain,Manama,IOM,1
Asia,Western Asia,BHR,Bahrain,Manama,UN,25
Asia,Western Asia,BHR,Bahrain,Manama,UNDP,9
Asia,Western Asia,BHR,Bahrain,Manama,UNIDO,9
Asia,Western Asia,BHR,Bahrain,Manama,WMO,1
Asia,Western Asia,CYP,Cyprus,Nicosia,IOM,3
Asia,Western Asia,CYP,Cyprus,Nicosia,UN,176
Asia,Western Asia,CYP,Cyprus,Nicosia,UNDP,3
Asia,Western Asia,CYP,Cyprus,Nicosia,UNHCR,10
Asia,Western Asia,CYP,Cyprus,Nicosia,UNOPS,1
Asia,Western Asia,GEO,Georgia,Gali,UNHCR,6
Asia,Western Asia,GEO,Georgia,Sukhumi,UN,2
Asia,Western Asia,GEO,Georgia,Sukhumi,UNDP,2
Asia,Western Asia,GEO,Georgia,Sukhumi,UNHCR,4
Asia,Western Asia,GEO,Georgia,Sukhumi,UNICEF,7
Asia,Western Asia,GEO,Georgia,Tbilisi,FAO,8
Asia,Western Asia,GEO,Georgia,Tbilisi,ILO,5
Asia,Western Asia,GEO,Georgia,Tbilisi,IOM,19
Asia,Western Asia,GEO,Georgia,Tbilisi,UN,10
Asia,Western Asia,GEO,Georgia,Tbilisi,UN WOMEN,14
Asia,Western Asia,GEO,Georgia,Tbilisi,UNDP,29
Asia,Western Asia,GEO,Georgia,Tbilisi,UNFPA,8
Asia,Western Asia,GEO,Georgia,Tbilisi,UNHCR,21
Asia,Western Asia,GEO,Georgia,Tbilisi,UNICEF,28
Asia,Western Asia,GEO,Georgia,Tbilisi,WHO,10
Asia,Western Asia,GEO,Georgia,Zugdidi,UN,1
Asia,Western Asia,IRQ,Iraq,Al Hillah,UNHCR,2
Asia,Western Asia,IRQ,Iraq,Al-Qa'im,UNHCR,1
Asia,Western Asia,IRQ,Iraq,An Najaf,UN,2
Asia,Western Asia,IRQ,Iraq,An Najaf,UNHCR,1
Asia,Western Asia,IRQ,Iraq,Arbil,UNHCR,99
Asia,Western Asia,IRQ,Iraq,Arbil,WHO,26
Asia,Western Asia,IRQ,Iraq,Babil,UN,1
Asia,Western Asia,IRQ,Iraq,Baghdad,FAO,7
Asia,Western Asia,IRQ,Iraq,Baghdad,IOM,6
Asia,Western Asia,IRQ,Iraq,Baghdad,UN,593
Asia,Western Asia,IRQ,Iraq,Baghdad,UN WOMEN,4
Asia,Western Asia,IRQ,Iraq,Baghdad,UNDP,46
Asia,Western Asia,IRQ,Iraq,Baghdad,UNESCO,9
Asia,Western Asia,IRQ,Iraq,Baghdad,UNFPA,16
Asia,Western Asia,IRQ,Iraq,Baghdad,UNHCR,78
Asia,Western Asia,IRQ,Iraq,Baghdad,UNICEF,78
Asia,Western Asia,IRQ,Iraq,Baghdad,UNOPS,9
Asia,Western Asia,IRQ,Iraq,Baghdad,WFP,36
Asia,Western Asia,IRQ,Iraq,Baghdad,WHO,32
Asia,Western Asia,IRQ,Iraq,Baqubah,UNHCR,1
Asia,Western Asia,IRQ,Iraq,Baqubah,WFP,1
Asia,Western Asia,IRQ,Iraq,Basrah,IOM,1
Asia,Western Asia,IRQ,Iraq,Basrah,UN,23
Asia,Western Asia,IRQ,Iraq,Basrah,UNDP,5
Asia,Western Asia,IRQ,Iraq,Basrah,UNHCR,8
Asia,Western Asia,IRQ,Iraq,Basrah,UNICEF,15
Asia,Western Asia,IRQ,Iraq,Basrah,WFP,1
Asia,Western Asia,IRQ,Iraq,Basrah,WHO,1
Asia,Western Asia,IRQ,Iraq,Dahuk,WHO,1
Asia,Western Asia,IRQ,Iraq,Dohuk,UN,15
Asia,Western Asia,IRQ,Iraq,Dohuk,UNHCR,54
Asia,Western Asia,IRQ,Iraq,Dohuk,UNICEF,24
Asia,Western Asia,IRQ,Iraq,Dohuk,WFP,3
Asia,Western Asia,IRQ,Iraq,Erbil,IOM,20
Asia,Western Asia,IRQ,Iraq,Erbil,UN,158
Asia,Western Asia,IRQ,Iraq,Erbil,UN WOMEN,2
Asia,Western Asia,IRQ,Iraq,Erbil,UNDP,45
Asia,Western Asia,IRQ,Iraq,Erbil,UNESCO,6
Asia,Western Asia,IRQ,Iraq,Erbil,UNFPA,16
Asia,Western Asia,IRQ,Iraq,Erbil,UNICEF,66
Asia,Western Asia,IRQ,Iraq,Erbil,UNOPS,8
Asia,Western Asia,IRQ,Iraq,Erbil,WFP,15
Asia,Western Asia,IRQ,Iraq,Karbala,UN,1
Asia,Western Asia,IRQ,Iraq,Karbala,UNDP,1
Asia,Western Asia,IRQ,Iraq,Karbala,UNHCR,2
Asia,Western Asia,IRQ,Iraq,Khanaqin,UNHCR,1
Asia,Western Asia,IRQ,Iraq,Kirkuk,UN,44
Asia,Western Asia,IRQ,Iraq,Kirkuk,UNHCR,17
Asia,Western Asia,IRQ,Iraq,Maysan,UN,1
Asia,Western Asia,IRQ,Iraq,Mosul,UN,12
Asia,Western Asia,IRQ,Iraq,Mosul,UNHCR,15
Asia,Western Asia,IRQ,Iraq,Muthanna,UN,2
Asia,Western Asia,IRQ,Iraq,NA,UN,1
Asia,Western Asia,IRQ,Iraq,NA,UNDP,1
Asia,Western Asia,IRQ,Iraq,Nasiriya,UN,1
Asia,Western Asia,IRQ,Iraq,Qadisiyah,UN,2
Asia,Western Asia,IRQ,Iraq,Ramadi,UNHCR,3
Asia,Western Asia,IRQ,Iraq,Salah Ad Din,UN,3
Asia,Western Asia,IRQ,Iraq,Samarra,UNHCR,3
Asia,Western Asia,IRQ,Iraq,Sulaymaniyah,IOM,1
Asia,Western Asia,IRQ,Iraq,Sulaymaniyah,UN,3
Asia,Western Asia,IRQ,Iraq,Sulaymaniyah,UNHCR,29
Asia,Western Asia,IRQ,Iraq,Sulaymaniyah,WFP,2
Asia,Western Asia,IRQ,Iraq,Wasit,UN,2
Asia,Western Asia,ISR,Israel,Ashdod,WFP,1
Asia,Western Asia,ISR,Israel,Jerusalem,ILO,5
Asia,Western Asia,ISR,Israel,Jerusalem,UNDP,3
Asia,Western Asia,ISR,Israel,Jerusalem,UNOPS,3
Asia,Western Asia,ISR,Israel,Tel Aviv,UNHCR,15
Asia,Western Asia,ISR,Israel,Tel Aviv,WHO,1
Asia,Western Asia,ISR,Israel,Tiberias,UN,16
Asia,Western Asia,JOR,Jordan,Amman,FAO,2
Asia,Western Asia,JOR,Jordan,Amman,ILO,45
Asia,Western Asia,JOR,Jordan,Amman,IOM,261
Asia,Western Asia,JOR,Jordan,Amman,UN,121
Asia,Western Asia,JOR,Jordan,Amman,UN WOMEN,21
Asia,Western Asia,JOR,Jordan,Amman,UNDP,93
Asia,Western Asia,JOR,Jordan,Amman,UNESCO,22
Asia,Western Asia,JOR,Jordan,Amman,UNFPA,27
Asia,Western Asia,JOR,Jordan,Amman,UNHCR,320
Asia,Western Asia,JOR,Jordan,Amman,UNICEF,276
Asia,Western Asia,JOR,Jordan,Amman,UNIDO,1
Asia,Western Asia,JOR,Jordan,Amman,UNOPS,9
Asia,Western Asia,JOR,Jordan,Amman,UNRWA,97
Asia,Western Asia,JOR,Jordan,Amman,WFP,112
Asia,Western Asia,JOR,Jordan,Amman,WHO,78
Asia,Western Asia,JOR,Jordan,Azraq,UNHCR,33
Asia,Western Asia,JOR,Jordan,Irbid,ILO,2
Asia,Western Asia,JOR,Jordan,Irbid,UNHCR,18
Asia,Western Asia,JOR,Jordan,Jerash,ILO,2
Asia,Western Asia,JOR,Jordan,Mafraq,ILO,2
Asia,Western Asia,JOR,Jordan,Mafraq,UNHCR,47
Asia,Western Asia,JOR,Jordan,Ruwaished,UNICEF,7
Asia,Western Asia,JOR,Jordan,Zarqa,ILO,1
Asia,Western Asia,KWT,Kuwait,Kuwait,ICAO,6
Asia,Western Asia,KWT,Kuwait,Kuwait,ILO,1
Asia,Western Asia,KWT,Kuwait,Kuwait,IOM,5
Asia,Western Asia,KWT,Kuwait,Kuwait,UN,120
Asia,Western Asia,KWT,Kuwait,Kuwait,UNDP,14
Asia,Western Asia,KWT,Kuwait,Kuwait,UNHCR,9
Asia,Western Asia,LBN,Lebanon,Al Qoubaiyat,UNHCR,14
Asia,Western Asia,LBN,Lebanon,Al Qoubaiyat,UNICEF,2
Asia,Western Asia,LBN,Lebanon,Beirut,FAO,11
Asia,Western Asia,LBN,Lebanon,Beirut,ILO,67
Asia,Western Asia,LBN,Lebanon,Beirut,IOM,7
Asia,Western Asia,LBN,Lebanon,Beirut,UN,514
Asia,Western Asia,LBN,Lebanon,Beirut,UN WOMEN,2
Asia,Western Asia,LBN,Lebanon,Beirut,UNDP,63
Asia,Western Asia,LBN,Lebanon,Beirut,UNESCO,21
Asia,Western Asia,LBN,Lebanon,Beirut,UNFPA,7
Asia,Western Asia,LBN,Lebanon,Beirut,UNHCR,231
Asia,Western Asia,LBN,Lebanon,Beirut,UNICEF,143
Asia,Western Asia,LBN,Lebanon,Beirut,UNIDO,2
Asia,Western Asia,LBN,Lebanon,Beirut,UNOPS,4
Asia,Western Asia,LBN,Lebanon,Beirut,UNRWA,13
Asia,Western Asia,LBN,Lebanon,Beirut,WFP,22
Asia,Western Asia,LBN,Lebanon,Beirut,WHO,13
Asia,Western Asia,LBN,Lebanon,Naqoura,UN,840
Asia,Western Asia,LBN,Lebanon,Naqoura,UNOPS,1
Asia,Western Asia,LBN,Lebanon,Tripoli,UN,2
Asia,Western Asia,LBN,Lebanon,Tripoli,UNHCR,51
Asia,Western Asia,LBN,Lebanon,Tripoli,UNICEF,11
Asia,Western Asia,LBN,Lebanon,Tripoli,UNRWA,1
Asia,Western Asia,LBN,Lebanon,Tyre,UNHCR,33
Asia,Western Asia,LBN,Lebanon,Tyre,UNICEF,2
Asia,Western Asia,LBN,Lebanon,Tyre,UNOPS,1
Asia,Western Asia,LBN,Lebanon,Zahle,UNHCR,66
Asia,Western Asia,LBN,Lebanon,Zahle,UNICEF,13
Asia,Western Asia,OMN,Oman,Muscat,FAO,2
Asia,Western Asia,OMN,Oman,Muscat,UNFPA,8
Asia,Western Asia,OMN,Oman,Muscat,UNICEF,7
Asia,Western Asia,OMN,Oman,Muscat,UNIDO,1
Asia,Western Asia,OMN,Oman,Muscat,WHO,11
Asia,Western Asia,PSE,Palestine,Ain Ziouani,UN,19
Asia,Western Asia,PSE,Palestine,East Jerusalem,FAO,5
Asia,Western Asia,PSE,Palestine,East Jerusalem,UN,55
Asia,Western Asia,PSE,Palestine,East Jerusalem,UN WOMEN,7
Asia,Western Asia,PSE,Palestine,East Jerusalem,UNDP,38
Asia,Western Asia,PSE,Palestine,East Jerusalem,UNFPA,3
Asia,Western Asia,PSE,Palestine,East Jerusalem,UNICEF,56
Asia,Western Asia,PSE,Palestine,East Jerusalem,UNOPS,5
Asia,Western Asia,PSE,Palestine,East Jerusalem,WFP,26
Asia,Western Asia,PSE,Palestine,Gaza,UN,33
Asia,Western Asia,PSE,Palestine,Gaza,UN WOMEN,1
Asia,Western Asia,PSE,Palestine,Gaza,UNFPA,2
Asia,Western Asia,PSE,Palestine,Gaza,UNICEF,27
Asia,Western Asia,PSE,Palestine,Gaza,UNOPS,1
Asia,Western Asia,PSE,Palestine,Gaza,UNRWA,18
Asia,Western Asia,PSE,Palestine,Gaza,WHO,3
Asia,Western Asia,PSE,Palestine,Hebron,UN,2
Asia,Western Asia,PSE,Palestine,Hebron,WFP,3
Asia,Western Asia,PSE,Palestine,Jerusalem,UN,195
Asia,Western Asia,PSE,Palestine,Jerusalem,UNRWA,46
Asia,Western Asia,PSE,Palestine,Jerusalem,WHO,15
Asia,Western Asia,PSE,Palestine,NA,UNDP,13
Asia,Western Asia,PSE,Palestine,NA,WFP,8
Asia,Western Asia,PSE,Palestine,Nablus,UN,2
Asia,Western Asia,PSE,Palestine,Ramallah,UN,19
Asia,Western Asia,PSE,Palestine,Ramallah,UN WOMEN,2
Asia,Western Asia,PSE,Palestine,Ramallah,UNESCO,9
Asia,Western Asia,PSE,Palestine,West Bank,UNDP,2
Asia,Western Asia,PSE,Palestine,West Bank,UNFPA,9
Asia,Western Asia,PSE,Palestine,West Bank,UNRWA,5
Asia,Western Asia,QAT,Qatar,Doha,ILO,14
Asia,Western Asia,QAT,Qatar,Doha,UN,7
Asia,Western Asia,QAT,Qatar,Doha,UNESCO,10
Asia,Western Asia,QAT,Qatar,Doha,UNICEF,1
Asia,Western Asia,SAU,Saudi Arabia,Jeddah,ICAO,3
Asia,Western Asia,SAU,Saudi Arabia,Jeddah,UNOPS,2
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,FAO,5
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,ICAO,16
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,IFAD,1
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,IOM,1
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,ITU,2
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,UN,12
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,UNDP,20
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,UNHCR,19
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,UNICEF,9
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,WFP,1
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,WHO,8
Asia,Western Asia,SYR,Syria,Al Hasakah,UN,3
Asia,Western Asia,SYR,Syria,Al Hasakah,UNHCR,32
Asia,Western Asia,SYR,Syria,Al Hasakah,WFP,3
Asia,Western Asia,SYR,Syria,Aleppo,UN,9
Asia,Western Asia,SYR,Syria,Aleppo,UNDP,2
Asia,Western Asia,SYR,Syria,Aleppo,UNFPA,5
Asia,Western Asia,SYR,Syria,Aleppo,UNHCR,39
Asia,Western Asia,SYR,Syria,Aleppo,UNICEF,20
Asia,Western Asia,SYR,Syria,Aleppo,WFP,14
Asia,Western Asia,SYR,Syria,Aleppo,WHO,3
Asia,Western Asia,SYR,Syria,Damascus,FAO,11
Asia,Western Asia,SYR,Syria,Damascus,ILO,1
Asia,Western Asia,SYR,Syria,Damascus,IOM,16
Asia,Western Asia,SYR,Syria,Damascus,UN,172
Asia,Western Asia,SYR,Syria,Damascus,UNDP,53
Asia,Western Asia,SYR,Syria,Damascus,UNFPA,40
Asia,Western Asia,SYR,Syria,Damascus,UNHCR,197
Asia,Western Asia,SYR,Syria,Damascus,UNICEF,134
Asia,Western Asia,SYR,Syria,Damascus,UNOPS,8
Asia,Western Asia,SYR,Syria,Damascus,UNRWA,17
Asia,Western Asia,SYR,Syria,Damascus,WFP,101
Asia,Western Asia,SYR,Syria,Damascus,WHO,61
Asia,Western Asia,SYR,Syria,Dara'a,UNHCR,16
Asia,Western Asia,SYR,Syria,Deir Ez Zor,UNICEF,4
Asia,Western Asia,SYR,Syria,Faouar,UN,75
Asia,Western Asia,SYR,Syria,Homs,UN,12
Asia,Western Asia,SYR,Syria,Homs,UNDP,1
Asia,Western Asia,SYR,Syria,Homs,UNFPA,4
Asia,Western Asia,SYR,Syria,Homs,UNHCR,28
Asia,Western Asia,SYR,Syria,Homs,UNICEF,17
Asia,Western Asia,SYR,Syria,Homs,WFP,10
Asia,Western Asia,SYR,Syria,Homs,WHO,3
Asia,Western Asia,SYR,Syria,Latakia,UNDP,1
Asia,Western Asia,SYR,Syria,Latakia,WFP,1
Asia,Western Asia,SYR,Syria,NA,UNDP,2
Asia,Western Asia,SYR,Syria,Qamishli,UN,1
Asia,Western Asia,SYR,Syria,Qamishli,UNDP,3
Asia,Western Asia,SYR,Syria,Qamishli,UNICEF,18
Asia,Western Asia,SYR,Syria,Qamishli,WFP,9
Asia,Western Asia,SYR,Syria,Qamishli,WHO,2
Asia,Western Asia,SYR,Syria,Tartus,UNDP,1
Asia,Western Asia,SYR,Syria,Tartus,UNHCR,24
Asia,Western Asia,SYR,Syria,Tartus,UNICEF,13
Asia,Western Asia,SYR,Syria,Tartus,WFP,12
Asia,Western Asia,TUR,Turkey,Ankara,FAO,18
Asia,Western Asia,TUR,Turkey,Ankara,ILO,48
Asia,Western Asia,TUR,Turkey,Ankara,IOM,77
Asia,Western Asia,TUR,Turkey,Ankara,UN,10
Asia,Western Asia,TUR,Turkey,Ankara,UN WOMEN,10
Asia,Western Asia,TUR,Turkey,Ankara,UNDP,28
Asia,Western Asia,TUR,Turkey,Ankara,UNFPA,11
Asia,Western Asia,TUR,Turkey,Ankara,UNHCR,185
Asia,Western Asia,TUR,Turkey,Ankara,UNICEF,96
Asia,Western Asia,TUR,Turkey,Ankara,UNIDO,2
Asia,Western Asia,TUR,Turkey,Ankara,WFP,35
Asia,Western Asia,TUR,Turkey,Ankara,WHO,29
Asia,Western Asia,TUR,Turkey,Gaziantep,ILO,3
Asia,Western Asia,TUR,Turkey,Gaziantep,IOM,34
Asia,Western Asia,TUR,Turkey,Gaziantep,UN,39
Asia,Western Asia,TUR,Turkey,Gaziantep,UNFPA,5
Asia,Western Asia,TUR,Turkey,Gaziantep,UNHCR,47
Asia,Western Asia,TUR,Turkey,Gaziantep,UNICEF,37
Asia,Western Asia,TUR,Turkey,Gaziantep,WFP,9
Asia,Western Asia,TUR,Turkey,Gaziantep,WHO,15
Asia,Western Asia,TUR,Turkey,Gebze,UN,3
Asia,Western Asia,TUR,Turkey,Hatay,IOM,1
Asia,Western Asia,TUR,Turkey,Hatay,UNHCR,9
Asia,Western Asia,TUR,Turkey,Istanbul,IFAD,8
Asia,Western Asia,TUR,Turkey,Istanbul,IOM,75
Asia,Western Asia,TUR,Turkey,Istanbul,UN,4
Asia,Western Asia,TUR,Turkey,Istanbul,UN WOMEN,19
Asia,Western Asia,TUR,Turkey,Istanbul,UNDP,104
Asia,Western Asia,TUR,Turkey,Istanbul,UNFPA,31
Asia,Western Asia,TUR,Turkey,Istanbul,UNHCR,15
Asia,Western Asia,TUR,Turkey,Istanbul,UNICEF,8
Asia,Western Asia,TUR,Turkey,Istanbul,WFP,8
Asia,Western Asia,TUR,Turkey,Izmir,UNHCR,9
Asia,Western Asia,TUR,Turkey,NA,WFP,9
Asia,Western Asia,TUR,Turkey,Sanliurfa,UNHCR,6
Asia,Western Asia,TUR,Turkey,Van,UNHCR,1
Asia,Western Asia,YEM,Yemen,Aden,IOM,6
Asia,Western Asia,YEM,Yemen,Aden,UN,20
Asia,Western Asia,YEM,Yemen,Aden,UNDP,27
Asia,Western Asia,YEM,Yemen,Aden,UNFPA,4
Asia,Western Asia,YEM,Yemen,Aden,UNHCR,52
Asia,Western Asia,YEM,Yemen,Aden,UNICEF,38
Asia,Western Asia,YEM,Yemen,Aden,WFP,34
Asia,Western Asia,YEM,Yemen,Aden,WHO,24
Asia,Western Asia,YEM,Yemen,Ahwar,UN,1
Asia,Western Asia,YEM,Yemen,Al Kharaz,UNHCR,6
Asia,Western Asia,YEM,Yemen,Al Mukalla,UNICEF,1
Asia,Western Asia,YEM,Yemen,Hodeidah,IOM,4
Asia,Western Asia,YEM,Yemen,Hodeidah,UN,19
