country,country_code,year_week,age_group,new_cases,population,source,rate_14_day_per_100k
Cyprus,CY,2020-13,80+yr,4,32013,"TESSy COVID-19, national weekly data",15.6
Cyprus,CY,2020-14,80+yr,9,32013,"TESSy COVID-19, national weekly data",40.6
Cyprus,CY,2020-15,80+yr,6,32013,"TESSy COVID-19, national weekly data",46.9
Cyprus,CY,2020-16,80+yr,1,32013,"TESSy COVID-19, national weekly data",21.9
Cyprus,CY,2020-17,80+yr,0,32013,"TESSy COVID-19, national weekly data",3.1
Cyprus,CY,2020-18,80+yr,0,32013,"TESSy COVID-19, national weekly data",0.0
Cyprus,CY,2020-19,80+yr,1,32013,"TESSy COVID-19, national weekly data",3.1
Cyprus,CY,2020-20,80+yr,1,32013,"TESSy COVID-19, national weekly data",6.2
Cyprus,CY,2020-21,80+yr,3,32013,"TESSy COVID-19, national weekly data",12.5
Cyprus,CY,2020-22,80+yr,0,32013,"TESSy COVID-19, national weekly data",9.4
Cyprus,CY,2020-23,80+yr,0,32013,"TESSy COVID-19, national weekly data",0.0
Cyprus,CY,2020-24,80+yr,0,32013,"TESSy COVID-19, national weekly data",0.0
Cyprus,CY,2020-25,80+yr,0,32013,"TESSy COVID-19, national weekly data",0.0
Cyprus,CY,2020-26,80+yr,0,32013,"TESSy COVID-19, national weekly data",0.0
Cyprus,CY,2020-27,80+yr,0,32013,"TESSy COVID-19, national weekly data",0.0
Cyprus,CY,2020-28,80+yr,0,32013,"TESSy COVID-19, national weekly data",0.0
Cyprus,CY,2020-29,80+yr,0,32013,"TESSy COVID-19, national weekly data",0.0
Cyprus,CY,2020-30,80+yr,0,32013,"TESSy COVID-19, national weekly data",0.0
Cyprus,CY,2020-31,80+yr,0,32013,"TESSy COVID-19, national weekly data",0.0
Cyprus,CY,2020-32,80+yr,0,32013,"TESSy COVID-19, national weekly data",0.0
Cyprus,CY,2020-33,80+yr,1,32013,"TESSy COVID-19, national weekly data",3.1
Cyprus,CY,2020-34,80+yr,0,32013,"TESSy COVID-19, national weekly data",3.1
Cyprus,CY,2020-35,80+yr,1,32013,"TESSy COVID-19, national weekly data",3.1
Cyprus,CY,2020-36,80+yr,0,32013,"TESSy COVID-19, national weekly data",3.1
Cyprus,CY,2020-37,80+yr,1,32013,"TESSy COVID-19, national weekly data",3.1
Cyprus,CY,2020-38,80+yr,1,32013,"TESSy COVID-19, national weekly data",6.2
Cyprus,CY,2020-39,80+yr,2,32013,"TESSy COVID-19, national weekly data",9.4
Cyprus,CY,2020-40,80+yr,1,32013,"TESSy COVID-19, national weekly data",9.4
Cyprus,CY,2020-41,80+yr,2,32013,"TESSy COVID-19, national weekly data",9.4
Cyprus,CY,2020-42,80+yr,7,32013,"TESSy COVID-19, national weekly data",28.1
Cyprus,CY,2020-43,80+yr,5,32013,"TESSy COVID-19, national weekly data",37.5
Cyprus,CY,2020-44,80+yr,14,32013,"TESSy COVID-19, national weekly data",59.4
Cyprus,CY,2020-45,80+yr,38,32013,"TESSy COVID-19, national weekly data",162.4
Cyprus,CY,2020-46,80+yr,43,32013,"TESSy COVID-19, national weekly data",253.0
Cyprus,CY,2020-47,80+yr,68,32013,"TESSy COVID-19, national weekly data",346.7
Cyprus,CY,2020-48,80+yr,72,32013,"TESSy COVID-19, national weekly data",437.3
Cyprus,CY,2020-49,80+yr,45,32013,"TESSy COVID-19, national weekly data",365.5
Cyprus,CY,2020-50,80+yr,39,32013,"TESSy COVID-19, national weekly data",262.4
Cyprus,CY,2020-51,80+yr,46,32013,"TESSy COVID-19, national weekly data",265.5
Cyprus,CY,2020-52,80+yr,60,32013,"TESSy COVID-19, national weekly data",331.1
Cyprus,CY,2020-53,80+yr,108,32013,"TESSy COVID-19, national weekly data",524.8
Cyprus,CY,2021-01,80+yr,114,32013,"TESSy COVID-19, national weekly data",693.5
Cyprus,CY,2021-02,80+yr,49,32013,"TESSy COVID-19, national weekly data",509.2
Cyprus,CY,2021-03,80+yr,32,32013,"TESSy COVID-19, national weekly data",253.0
Cyprus,CY,2021-04,80+yr,18,32013,"TESSy COVID-19, national weekly data",156.2
Czechia,CZ,2020-09,<15yr,0,1693060,"TESSy COVID-19, national weekly data",
Czechia,CZ,2020-10,<15yr,2,1693060,"TESSy COVID-19, national weekly data",
Czechia,CZ,2020-11,<15yr,25,1693060,"TESSy COVID-19, national weekly data",1.6
Czechia,CZ,2020-12,<15yr,49,1693060,"TESSy COVID-19, national weekly data",4.4
Czechia,CZ,2020-13,<15yr,78,1693060,"TESSy COVID-19, national weekly data",7.5
Czechia,CZ,2020-14,<15yr,98,1693060,"TESSy COVID-19, national weekly data",10.4
Czechia,CZ,2020-15,<15yr,86,1693060,"TESSy COVID-19, national weekly data",10.9
Czechia,CZ,2020-16,<15yr,46,1693060,"TESSy COVID-19, national weekly data",7.8
Czechia,CZ,2020-17,<15yr,64,1693060,"TESSy COVID-19, national weekly data",6.5
Czechia,CZ,2020-18,<15yr,24,1693060,"TESSy COVID-19, national weekly data",5.2
Czechia,CZ,2020-19,<15yr,22,1693060,"TESSy COVID-19, national weekly data",2.7
Czechia,CZ,2020-20,<15yr,28,1693060,"TESSy COVID-19, national weekly data",3.0
Czechia,CZ,2020-21,<15yr,31,1693060,"TESSy COVID-19, national weekly data",3.5
Czechia,CZ,2020-22,<15yr,32,1693060,"TESSy COVID-19, national weekly data",3.7
Czechia,CZ,2020-23,<15yr,31,1693060,"TESSy COVID-19, national weekly data",3.7
Czechia,CZ,2020-24,<15yr,29,1693060,"TESSy COVID-19, national weekly data",3.5
Czechia,CZ,2020-25,<15yr,36,1693060,"TESSy COVID-19, national weekly data",3.8
Czechia,CZ,2020-26,<15yr,47,1693060,"TESSy COVID-19, national weekly data",4.9
Czechia,CZ,2020-27,<15yr,78,1693060,"TESSy COVID-19, national weekly data",7.4
Czechia,CZ,2020-28,<15yr,64,1693060,"TESSy COVID-19, national weekly data",8.4
Czechia,CZ,2020-29,<15yr,64,1693060,"TESSy COVID-19, national weekly data",7.6
Czechia,CZ,2020-30,<15yr,109,1693060,"TESSy COVID-19, national weekly data",10.2
Czechia,CZ,2020-31,<15yr,121,1693060,"TESSy COVID-19, national weekly data",13.6
Czechia,CZ,2020-32,<15yr,87,1693060,"TESSy COVID-19, national weekly data",12.3
Czechia,CZ,2020-33,<15yr,97,1693060,"TESSy COVID-19, national weekly data",10.9
Czechia,CZ,2020-34,<15yr,154,1693060,"TESSy COVID-19, national weekly data",14.8
Czechia,CZ,2020-35,<15yr,164,1693060,"TESSy COVID-19, national weekly data",18.8
Czechia,CZ,2020-36,<15yr,255,1693060,"TESSy COVID-19, national weekly data",24.7
Czechia,CZ,2020-37,<15yr,682,1693060,"TESSy COVID-19, national weekly data",55.3
Czechia,CZ,2020-38,<15yr,1493,1693060,"TESSy COVID-19, national weekly data",128.5
Czechia,CZ,2020-39,<15yr,1832,1693060,"TESSy COVID-19, national weekly data",196.4
Czechia,CZ,2020-40,<15yr,1564,1693060,"TESSy COVID-19, national weekly data",200.6
Czechia,CZ,2020-41,<15yr,2667,1693060,"TESSy COVID-19, national weekly data",249.9
Czechia,CZ,2020-42,<15yr,4240,1693060,"TESSy COVID-19, national weekly data",408.0
Czechia,CZ,2020-43,<15yr,6801,1693060,"TESSy COVID-19, national weekly data",652.1
Czechia,CZ,2020-44,<15yr,6774,1693060,"TESSy COVID-19, national weekly data",801.8
Czechia,CZ,2020-45,<15yr,5774,1693060,"TESSy COVID-19, national weekly data",741.1
Czechia,CZ,2020-46,<15yr,3864,1693060,"TESSy COVID-19, national weekly data",569.3
Czechia,CZ,2020-47,<15yr,2957,1693060,"TESSy COVID-19, national weekly data",402.9
Czechia,CZ,2020-48,<15yr,2650,1693060,"TESSy COVID-19, national weekly data",331.2
Czechia,CZ,2020-49,<15yr,2872,1693060,"TESSy COVID-19, national weekly data",326.2
Czechia,CZ,2020-50,<15yr,3893,1693060,"TESSy COVID-19, national weekly data",399.6
Czechia,CZ,2020-51,<15yr,4983,1693060,"TESSy COVID-19, national weekly data",524.3
Czechia,CZ,2020-52,<15yr,4712,1693060,"TESSy COVID-19, national weekly data",572.6
Czechia,CZ,2020-53,<15yr,6431,1693060,"TESSy COVID-19, national weekly data",658.2
Czechia,CZ,2021-01,<15yr,7517,1693060,"TESSy COVID-19, national weekly data",823.8
Czechia,CZ,2021-02,<15yr,6269,1693060,"TESSy COVID-19, national weekly data",814.3
Czechia,CZ,2021-03,<15yr,5815,1693060,"TESSy COVID-19, national weekly data",713.7
Czechia,CZ,2021-04,<15yr,5687,1693060,"TESSy COVID-19, national weekly data",679.4
Czechia,CZ,2020-09,15-24yr,1,965408,"TESSy COVID-19, national weekly data",
Czechia,CZ,2020-10,15-24yr,4,965408,"TESSy COVID-19, national weekly data",
Czechia,CZ,2020-11,15-24yr,21,965408,"TESSy COVID-19, national weekly data",2.6
Czechia,CZ,2020-12,15-24yr,96,965408,"TESSy COVID-19, national weekly data",12.1
Czechia,CZ,2020-13,15-24yr,153,965408,"TESSy COVID-19, national weekly data",25.8
Czechia,CZ,2020-14,15-24yr,206,965408,"TESSy COVID-19, national weekly data",37.2
Czechia,CZ,2020-15,15-24yr,129,965408,"TESSy COVID-19, national weekly data",34.7
Czechia,CZ,2020-16,15-24yr,76,965408,"TESSy COVID-19, national weekly data",21.2
Czechia,CZ,2020-17,15-24yr,52,965408,"TESSy COVID-19, national weekly data",13.3
Czechia,CZ,2020-18,15-24yr,47,965408,"TESSy COVID-19, national weekly data",10.3
Czechia,CZ,2020-19,15-24yr,35,965408,"TESSy COVID-19, national weekly data",8.5
Czechia,CZ,2020-20,15-24yr,34,965408,"TESSy COVID-19, national weekly data",7.1
Czechia,CZ,2020-21,15-24yr,39,965408,"TESSy COVID-19, national weekly data",7.6
Czechia,CZ,2020-22,15-24yr,18,965408,"TESSy COVID-19, national weekly data",5.9
Czechia,CZ,2020-23,15-24yr,35,965408,"TESSy COVID-19, national weekly data",5.5
Czechia,CZ,2020-24,15-24yr,30,965408,"TESSy COVID-19, national weekly data",6.7
Czechia,CZ,2020-25,15-24yr,36,965408,"TESSy COVID-19, national weekly data",6.8
Czechia,CZ,2020-26,15-24yr,56,965408,"TESSy COVID-19, national weekly data",9.5
Czechia,CZ,2020-27,15-24yr,100,965408,"TESSy COVID-19, national weekly data",16.2
Czechia,CZ,2020-28,15-24yr,77,965408,"TESSy COVID-19, national weekly data",18.3
Czechia,CZ,2020-29,15-24yr,151,965408,"TESSy COVID-19, national weekly data",23.6
Czechia,CZ,2020-30,15-24yr,316,965408,"TESSy COVID-19, national weekly data",48.4
Czechia,CZ,2020-31,15-24yr,343,965408,"TESSy COVID-19, national weekly data",68.3
Czechia,CZ,2020-32,15-24yr,302,965408,"TESSy COVID-19, national weekly data",66.8
Czechia,CZ,2020-33,15-24yr,301,965408,"TESSy COVID-19, national weekly data",62.5
Czechia,CZ,2020-34,15-24yr,325,965408,"TESSy COVID-19, national weekly data",64.8
Czechia,CZ,2020-35,15-24yr,389,965408,"TESSy COVID-19, national weekly data",74.0
Czechia,CZ,2020-36,15-24yr,603,965408,"TESSy COVID-19, national weekly data",102.8
Czechia,CZ,2020-37,15-24yr,1598,965408,"TESSy COVID-19, national weekly data",228.0
Czechia,CZ,2020-38,15-24yr,2867,965408,"TESSy COVID-19, national weekly data",462.5
Czechia,CZ,2020-39,15-24yr,2847,965408,"TESSy COVID-19, national weekly data",591.9
Czechia,CZ,2020-40,15-24yr,2440,965408,"TESSy COVID-19, national weekly data",547.6
Czechia,CZ,2020-41,15-24yr,3961,965408,"TESSy COVID-19, national weekly data",663.0
Czechia,CZ,2020-42,15-24yr,5379,965408,"TESSy COVID-19, national weekly data",967.5
Czechia,CZ,2020-43,15-24yr,7580,965408,"TESSy COVID-19, national weekly data",1342.3
Czechia,CZ,2020-44,15-24yr,7085,965408,"TESSy COVID-19, national weekly data",1519.0
Czechia,CZ,2020-45,15-24yr,6558,965408,"TESSy COVID-19, national weekly data",1413.2
Czechia,CZ,2020-46,15-24yr,4126,965408,"TESSy COVID-19, national weekly data",1106.7
Czechia,CZ,2020-47,15-24yr,2925,965408,"TESSy COVID-19, national weekly data",730.4
Czechia,CZ,2020-48,15-24yr,2496,965408,"TESSy COVID-19, national weekly data",561.5
Czechia,CZ,2020-49,15-24yr,2445,965408,"TESSy COVID-19, national weekly data",511.8
Czechia,CZ,2020-50,15-24yr,3247,965408,"TESSy COVID-19, national weekly data",589.6
Czechia,CZ,2020-51,15-24yr,4587,965408,"TESSy COVID-19, national weekly data",811.5
Czechia,CZ,2020-52,15-24yr,4325,965408,"TESSy COVID-19, national weekly data",923.1
Czechia,CZ,2020-53,15-24yr,6548,965408,"TESSy COVID-19, national weekly data",1126.3
Czechia,CZ,2021-01,15-24yr,8364,965408,"TESSy COVID-19, national weekly data",1544.6
Czechia,CZ,2021-02,15-24yr,4850,965408,"TESSy COVID-19, national weekly data",1368.7
Czechia,CZ,2021-03,15-24yr,3892,965408,"TESSy COVID-19, national weekly data",905.5
Czechia,CZ,2021-04,15-24yr,3901,965408,"TESSy COVID-19, national weekly data",807.2
Czechia,CZ,2020-09,25-49yr,1,3905581,"TESSy COVID-19, national weekly data",
Czechia,CZ,2020-10,25-49yr,14,3905581,"TESSy COVID-19, national weekly data",
Czechia,CZ,2020-11,25-49yr,121,3905581,"TESSy COVID-19, national weekly data",3.5
Czechia,CZ,2020-12,25-49yr,451,3905581,"TESSy COVID-19, national weekly data",14.6
Czechia,CZ,2020-13,25-49yr,763,3905581,"TESSy COVID-19, national weekly data",31.1
Czechia,CZ,2020-14,25-49yr,742,3905581,"TESSy COVID-19, national weekly data",38.5
Czechia,CZ,2020-15,25-49yr,538,3905581,"TESSy COVID-19, national weekly data",32.8
Czechia,CZ,2020-16,25-49yr,253,3905581,"TESSy COVID-19, national weekly data",20.3
Czechia,CZ,2020-17,25-49yr,212,3905581,"TESSy COVID-19, national weekly data",11.9
Czechia,CZ,2020-18,25-49yr,136,3905581,"TESSy COVID-19, national weekly data",8.9
Czechia,CZ,2020-19,25-49yr,154,3905581,"TESSy COVID-19, national weekly data",7.4
Czechia,CZ,2020-20,25-49yr,179,3905581,"TESSy COVID-19, national weekly data",8.5
Czechia,CZ,2020-21,25-49yr,258,3905581,"TESSy COVID-19, national weekly data",11.2
Czechia,CZ,2020-22,25-49yr,161,3905581,"TESSy COVID-19, national weekly data",10.7
Czechia,CZ,2020-23,25-49yr,167,3905581,"TESSy COVID-19, national weekly data",8.4
Czechia,CZ,2020-24,25-49yr,195,3905581,"TESSy COVID-19, national weekly data",9.3
Czechia,CZ,2020-25,25-49yr,224,3905581,"TESSy COVID-19, national weekly data",10.7
Czechia,CZ,2020-26,25-49yr,628,3905581,"TESSy COVID-19, national weekly data",21.8
Czechia,CZ,2020-27,25-49yr,440,3905581,"TESSy COVID-19, national weekly data",27.3
Czechia,CZ,2020-28,25-49yr,315,3905581,"TESSy COVID-19, national weekly data",19.3
Czechia,CZ,2020-29,25-49yr,346,3905581,"TESSy COVID-19, national weekly data",16.9
Czechia,CZ,2020-30,25-49yr,555,3905581,"TESSy COVID-19, national weekly data",23.1
Czechia,CZ,2020-31,25-49yr,658,3905581,"TESSy COVID-19, national weekly data",31.1
Czechia,CZ,2020-32,25-49yr,771,3905581,"TESSy COVID-19, national weekly data",36.6
Czechia,CZ,2020-33,25-49yr,845,3905581,"TESSy COVID-19, national weekly data",41.4
Czechia,CZ,2020-34,25-49yr,915,3905581,"TESSy COVID-19, national weekly data",45.1
Czechia,CZ,2020-35,25-49yr,1267,3905581,"TESSy COVID-19, national weekly data",55.9
Czechia,CZ,2020-36,25-49yr,1929,3905581,"TESSy COVID-19, national weekly data",81.8
Czechia,CZ,2020-37,25-49yr,3714,3905581,"TESSy COVID-19, national weekly data",144.5
Czechia,CZ,2020-38,25-49yr,5649,3905581,"TESSy COVID-19, national weekly data",239.7
Czechia,CZ,2020-39,25-49yr,6493,3905581,"TESSy COVID-19, national weekly data",310.9
Czechia,CZ,2020-40,25-49yr,7976,3905581,"TESSy COVID-19, national weekly data",370.5
Czechia,CZ,2020-41,25-49yr,16045,3905581,"TESSy COVID-19, national weekly data",615.0
Czechia,CZ,2020-42,25-49yr,26957,3905581,"TESSy COVID-19, national weekly data",1101.0
Czechia,CZ,2020-43,25-49yr,39129,3905581,"TESSy COVID-19, national weekly data",1692.1
Czechia,CZ,2020-44,25-49yr,36353,3905581,"TESSy COVID-19, national weekly data",1932.7
Czechia,CZ,2020-45,25-49yr,29791,3905581,"TESSy COVID-19, national weekly data",1693.6
Czechia,CZ,2020-46,25-49yr,17340,3905581,"TESSy COVID-19, national weekly data",1206.8
Czechia,CZ,2020-47,25-49yr,12466,3905581,"TESSy COVID-19, national weekly data",763.2
Czechia,CZ,2020-48,25-49yr,10626,3905581,"TESSy COVID-19, national weekly data",591.3
Czechia,CZ,2020-49,25-49yr,10966,3905581,"TESSy COVID-19, national weekly data",552.8
Czechia,CZ,2020-50,25-49yr,13928,3905581,"TESSy COVID-19, national weekly data",637.4
Czechia,CZ,2020-51,25-49yr,19832,3905581,"TESSy COVID-19, national weekly data",864.4
Czechia,CZ,2020-52,25-49yr,20388,3905581,"TESSy COVID-19, national weekly data",1029.8
Czechia,CZ,2020-53,25-49yr,31253,3905581,"TESSy COVID-19, national weekly data",1322.2
Czechia,CZ,2021-01,25-49yr,37147,3905581,"TESSy COVID-19, national weekly data",1751.3
Czechia,CZ,2021-02,25-49yr,22092,3905581,"TESSy COVID-19, national weekly data",1516.8
Czechia,CZ,2021-03,25-49yr,19221,3905581,"TESSy COVID-19, national weekly data",1057.8
Czechia,CZ,2021-04,25-49yr,19439,3905581,"TESSy COVID-19, national weekly data",989.9
Czechia,CZ,2020-09,50-64yr,0,1999134,"TESSy COVID-19, national weekly data",
Czechia,CZ,2020-10,50-64yr,7,1999134,"TESSy COVID-19, national weekly data",
Czechia,CZ,2020-11,50-64yr,61,1999134,"TESSy COVID-19, national weekly data",3.4
Czechia,CZ,2020-12,50-64yr,177,1999134,"TESSy COVID-19, national weekly data",11.9
Czechia,CZ,2020-13,50-64yr,347,1999134,"TESSy COVID-19, national weekly data",26.2
Czechia,CZ,2020-14,50-64yr,354,1999134,"TESSy COVID-19, national weekly data",35.1
Czechia,CZ,2020-15,50-64yr,299,1999134,"TESSy COVID-19, national weekly data",32.7
Czechia,CZ,2020-16,50-64yr,195,1999134,"TESSy COVID-19, national weekly data",24.7
Czechia,CZ,2020-17,50-64yr,124,1999134,"TESSy COVID-19, national weekly data",16.0
Czechia,CZ,2020-18,50-64yr,78,1999134,"TESSy COVID-19, national weekly data",10.1
Czechia,CZ,2020-19,50-64yr,76,1999134,"TESSy COVID-19, national weekly data",7.7
Czechia,CZ,2020-20,50-64yr,76,1999134,"TESSy COVID-19, national weekly data",7.6
Czechia,CZ,2020-21,50-64yr,115,1999134,"TESSy COVID-19, national weekly data",9.6
Czechia,CZ,2020-22,50-64yr,61,1999134,"TESSy COVID-19, national weekly data",8.8
Czechia,CZ,2020-23,50-64yr,72,1999134,"TESSy COVID-19, national weekly data",6.7
Czechia,CZ,2020-24,50-64yr,100,1999134,"TESSy COVID-19, national weekly data",8.6
Czechia,CZ,2020-25,50-64yr,101,1999134,"TESSy COVID-19, national weekly data",10.1
Czechia,CZ,2020-26,50-64yr,324,1999134,"TESSy COVID-19, national weekly data",21.3
Czechia,CZ,2020-27,50-64yr,228,1999134,"TESSy COVID-19, national weekly data",27.6
Czechia,CZ,2020-28,50-64yr,143,1999134,"TESSy COVID-19, national weekly data",18.6
Czechia,CZ,2020-29,50-64yr,136,1999134,"TESSy COVID-19, national weekly data",14.0
Czechia,CZ,2020-30,50-64yr,210,1999134,"TESSy COVID-19, national weekly data",17.3
Czechia,CZ,2020-31,50-64yr,203,1999134,"TESSy COVID-19, national weekly data",20.7
Czechia,CZ,2020-32,50-64yr,235,1999134,"TESSy COVID-19, national weekly data",21.9
Czechia,CZ,2020-33,50-64yr,261,1999134,"TESSy COVID-19, national weekly data",24.8
Czechia,CZ,2020-34,50-64yr,289,1999134,"TESSy COVID-19, national weekly data",27.5
Czechia,CZ,2020-35,50-64yr,370,1999134,"TESSy COVID-19, national weekly data",33.0
Czechia,CZ,2020-36,50-64yr,632,1999134,"TESSy COVID-19, national weekly data",50.1
Czechia,CZ,2020-37,50-64yr,1251,1999134,"TESSy COVID-19, national weekly data",94.2
Czechia,CZ,2020-38,50-64yr,1958,1999134,"TESSy COVID-19, national weekly data",160.5
Czechia,CZ,2020-39,50-64yr,2556,1999134,"TESSy COVID-19, national weekly data",225.8
Czechia,CZ,2020-40,50-64yr,3428,1999134,"TESSy COVID-19, national weekly data",299.3
Czechia,CZ,2020-41,50-64yr,7203,1999134,"TESSy COVID-19, national weekly data",531.8
Czechia,CZ,2020-42,50-64yr,12406,1999134,"TESSy COVID-19, national weekly data",980.9
Czechia,CZ,2020-43,50-64yr,18596,1999134,"TESSy COVID-19, national weekly data",1550.8
Czechia,CZ,2020-44,50-64yr,19783,1999134,"TESSy COVID-19, national weekly data",1919.8
Czechia,CZ,2020-45,50-64yr,17641,1999134,"TESSy COVID-19, national weekly data",1872.0
Czechia,CZ,2020-46,50-64yr,10568,1999134,"TESSy COVID-19, national weekly data",1411.1
Czechia,CZ,2020-47,50-64yr,7265,1999134,"TESSy COVID-19, national weekly data",892.0
Czechia,CZ,2020-48,50-64yr,5947,1999134,"TESSy COVID-19, national weekly data",660.9
Czechia,CZ,2020-49,50-64yr,5631,1999134,"TESSy COVID-19, national weekly data",579.2
Czechia,CZ,2020-50,50-64yr,7188,1999134,"TESSy COVID-19, national weekly data",641.2
Czechia,CZ,2020-51,50-64yr,9782,1999134,"TESSy COVID-19, national weekly data",848.9
Czechia,CZ,2020-52,50-64yr,9811,1999134,"TESSy COVID-19, national weekly data",980.1
Czechia,CZ,2020-53,50-64yr,15718,1999134,"TESSy COVID-19, national weekly data",1277.0
Czechia,CZ,2021-01,50-64yr,18971,1999134,"TESSy COVID-19, national weekly data",1735.2
Czechia,CZ,2021-02,50-64yr,12530,1999134,"TESSy COVID-19, national weekly data",1575.7
Czechia,CZ,2021-03,50-64yr,10792,1999134,"TESSy COVID-19, national weekly data",1166.6
Czechia,CZ,2021-04,50-64yr,10383,1999134,"TESSy COVID-19, national weekly data",1059.2
Czechia,CZ,2020-09,65-79yr,1,1653710,"TESSy COVID-19, national weekly data",
Czechia,CZ,2020-10,65-79yr,3,1653710,"TESSy COVID-19, national weekly data",
Czechia,CZ,2020-11,65-79yr,29,1653710,"TESSy COVID-19, national weekly data",1.9
Czechia,CZ,2020-12,65-79yr,78,1653710,"TESSy COVID-19, national weekly data",6.5
Czechia,CZ,2020-13,65-79yr,202,1653710,"TESSy COVID-19, national weekly data",16.9
Czechia,CZ,2020-14,65-79yr,257,1653710,"TESSy COVID-19, national weekly data",27.8
Czechia,CZ,2020-15,65-79yr,223,1653710,"TESSy COVID-19, national weekly data",29.0
Czechia,CZ,2020-16,65-79yr,108,1653710,"TESSy COVID-19, national weekly data",20.0
Czechia,CZ,2020-17,65-79yr,108,1653710,"TESSy COVID-19, national weekly data",13.1
Czechia,CZ,2020-18,65-79yr,53,1653710,"TESSy COVID-19, national weekly data",9.7
Czechia,CZ,2020-19,65-79yr,40,1653710,"TESSy COVID-19, national weekly data",5.6
Czechia,CZ,2020-20,65-79yr,35,1653710,"TESSy COVID-19, national weekly data",4.5
